Animal Name,Network Type,Manual GT Cells,Auto method GT Cells method 1 ,Auto method GT Cells method 2 ,Reconstructed Cells,Difference (gt- pred),Abs Difference,Error rate,Abs Error rate,removed overlapped cells,Difference (gt- pred_e),Abs Difference enh,Error rate enh,Abs Error rate enh
10ld1,U-Net_55_05  xgb [1],381,379,379,402,-23,23,-6.068601583,6.068601583,394,-15,15,-3.957783641,3.957783641
10ld3,Light-U-Net_55_1  xgb [2],239,238,238,274,-36,36,-15.12605042,15.12605042,258,-20,20,-8.403361345,8.403361345
10ll1,U-Net_55_05  xgb [1],341,338,338,404,-66,66,-19.52662722,19.52662722,393,-55,55,-16.27218935,16.27218935
10lr2,U-Net_55_05  xgb [1],349,346,346,384,-38,38,-10.98265896,10.98265896,374,-28,28,-8.092485549,8.092485549
10lr3,Light-U-Net_55_1  xgb [2],183,182,182,242,-60,60,-32.96703297,32.96703297,232,-50,50,-27.47252747,27.47252747
10lu1,U-Net_55_05  xgb [1],380,377,377,410,-33,33,-8.75331565,8.75331565,400,-23,23,-6.100795756,6.100795756
10lu2,U-Net_55_05  xgb [1],392,387,387,399,-12,12,-3.100775194,3.100775194,389,-2,2,-0.516795866,0.516795866
10lu3,Light-U-Net_55_1  xgb [2],171,170,170,272,-102,102,-60,60,252,-82,82,-48.23529412,48.23529412
10rd2,U-Net_55_05  xgb [0],419,417,417,412,5,5,1.199040767,1.199040767,402,15,15,3.597122302,3.597122302
10rl1,U-Net_55_05  xgb [0],417,416,416,428,-12,12,-2.884615385,2.884615385,413,3,3,0.721153846,0.721153846
10rl2,Light-U-Net_55_1  xgb [1],373,371,371,332,39,39,10.51212938,10.51212938,312,59,59,15.90296496,15.90296496
10rr1,U-Net_55_05  xgb [0],448,444,444,438,6,6,1.351351351,1.351351351,421,23,23,5.18018018,5.18018018
10rr2,Light-U-Net_55_1  xgb [2],237,235,235,251,-16,16,-6.808510638,6.808510638,240,-5,5,-2.127659574,2.127659574
10rr3,Light-U-Net_55_1  xgb [2],175,176,176,194,-18,18,-10.22727273,10.22727273,184,-8,8,-4.545454545,4.545454545
10ru1,U-Net_55_05  xgb [1],386,384,384,413,-29,29,-7.552083333,7.552083333,402,-18,18,-4.6875,4.6875
10ru2,Light-U-Net_55_1  xgb [0],416,413,413,408,5,5,1.210653753,1.210653753,385,28,28,6.779661017,6.779661017
10ru3,Light-U-Net_55_1  xgb [2],201,201,201,216,-15,15,-7.462686567,7.462686567,213,-12,12,-5.970149254,5.970149254
11ld1,U-Net_55_05  xgb [0],479,477,477,484,-7,7,-1.467505241,1.467505241,473,4,4,0.838574423,0.838574423
11ld2,U-Net_55_05  xgb [1],320,319,319,332,-13,13,-4.07523511,4.07523511,323,-4,4,-1.253918495,1.253918495
11ll1,U-Net_55_05  xgb [0],473,465,465,488,-23,23,-4.946236559,4.946236559,470,-5,5,-1.075268817,1.075268817
11ll2,Light-U-Net_55_1  xgb [2],272,272,272,282,-10,10,-3.676470588,3.676470588,267,5,5,1.838235294,1.838235294
11ll3,Light-U-Net_55_1  xgb [2],165,165,165,180,-15,15,-9.090909091,9.090909091,167,-2,2,-1.212121212,1.212121212
11lr2,U-Net_55_05  xgb [0],510,505,506,459,47,47,9.288537549,9.288537549,450,56,56,11.06719368,11.06719368
11lu1,U-Net_55_05  xgb [0],412,409,409,416,-7,7,-1.711491443,1.711491443,405,4,4,0.97799511,0.97799511
11lu2,U-Net_55_05  xgb [0],447,445,445,456,-11,11,-2.471910112,2.471910112,438,7,7,1.573033708,1.573033708
11lu3,U-Net_55_05  xgb [1],356,356,356,367,-11,11,-3.08988764,3.08988764,356,0,0,0,0
11rd1,U-Net_55_05  xgb [0],487,481,481,477,4,4,0.831600832,0.831600832,463,18,18,3.742203742,3.742203742
11rd3,Light-U-Net_55_1  xgb [2],158,158,158,195,-37,37,-23.41772152,23.41772152,182,-24,24,-15.18987342,15.18987342
11rl1,U-Net_55_05  xgb [0],473,468,468,448,20,20,4.273504274,4.273504274,436,32,32,6.837606838,6.837606838
11rl3,Light-U-Net_55_1  xgb [2],267,265,265,267,-2,2,-0.754716981,0.754716981,250,15,15,5.660377358,5.660377358
11rr1,U-Net_55_05  xgb [1],377,377,377,333,44,44,11.67108753,11.67108753,328,49,49,12.99734748,12.99734748
11rr2,U-Net_55_05  xgb [1],373,368,367,363,4,4,1.089918256,1.089918256,357,10,10,2.72479564,2.72479564
11ru1,U-Net_55_05  xgb [1],375,374,374,378,-4,4,-1.069518717,1.069518717,369,5,5,1.336898396,1.336898396
11ru2,U-Net_55_05  xgb [0],420,415,415,388,27,27,6.506024096,6.506024096,376,39,39,9.397590361,9.397590361
11ru3,U-Net_55_05  xgb [1],366,360,360,380,-20,20,-5.555555556,5.555555556,367,-7,7,-1.944444444,1.944444444
12ld2,U-Net_55_05  xgb [0],413,409,409,440,-31,31,-7.579462103,7.579462103,424,-15,15,-3.667481663,3.667481663
12ll1,U-Net_55_05  xgb [0],445,445,445,430,15,15,3.370786517,3.370786517,422,23,23,5.168539326,5.168539326
12ll2,U-Net_55_05  xgb [0],506,500,500,459,41,41,8.2,8.2,438,62,62,12.4,12.4
12lr1,U-Net_55_05  xgb [1],328,326,326,349,-23,23,-7.055214724,7.055214724,338,-12,12,-3.680981595,3.680981595
12lr2,Light-U-Net_55_1  xgb [2],258,257,257,259,-2,2,-0.778210117,0.778210117,247,10,10,3.891050584,3.891050584
12lr3,Light-U-Net_55_1  xgb [2],147,144,144,170,-26,26,-18.05555556,18.05555556,155,-11,11,-7.638888889,7.638888889
12lu1,U-Net_55_05  xgb [0],545,543,543,496,47,47,8.655616943,8.655616943,479,64,64,11.78637201,11.78637201
12lu3,Light-U-Net_55_1  xgb [2],129,129,129,136,-7,7,-5.426356589,5.426356589,134,-5,5,-3.875968992,3.875968992
12rl2,U-Net_55_05  xgb [0],403,401,401,406,-5,5,-1.246882793,1.246882793,395,6,6,1.496259352,1.496259352
12rr1,U-Net_55_05  xgb [1],382,381,381,408,-27,27,-7.086614173,7.086614173,394,-13,13,-3.412073491,3.412073491
12rr2,U-Net_55_05  xgb [1],401,398,398,409,-11,11,-2.763819095,2.763819095,398,0,0,0,0
12rr3,U-Net_55_05  xgb [1],329,329,329,345,-16,16,-4.863221884,4.863221884,337,-8,8,-2.431610942,2.431610942
12ru2,U-Net_55_05  xgb [1],338,340,340,352,-12,12,-3.529411765,3.529411765,337,3,3,0.882352941,0.882352941
12ru3,Light-U-Net_55_1  xgb [2],182,181,181,202,-21,21,-11.60220994,11.60220994,190,-9,9,-4.972375691,4.972375691
13ld3,Light-U-Net_55_1  xgb [2],228,228,228,216,12,12,5.263157895,5.263157895,211,17,17,7.456140351,7.456140351
13ll1,U-Net_55_05  xgb [1],382,383,383,387,-4,4,-1.044386423,1.044386423,384,-1,1,-0.261096606,0.261096606
13ll3,Light-U-Net_55_1  xgb [2],175,175,175,199,-24,24,-13.71428571,13.71428571,184,-9,9,-5.142857143,5.142857143
13lr1,U-Net_55_05  xgb [0],410,409,409,405,4,4,0.97799511,0.97799511,394,15,15,3.667481663,3.667481663
13lr2,Light-U-Net_55_1  xgb [2],224,223,223,232,-9,9,-4.035874439,4.035874439,227,-4,4,-1.793721973,1.793721973
13lu1,U-Net_55_05  xgb [1],368,365,365,369,-4,4,-1.095890411,1.095890411,356,9,9,2.465753425,2.465753425
13rd1,U-Net_55_05  xgb [0],413,410,410,387,23,23,5.609756098,5.609756098,382,28,28,6.829268293,6.829268293
13rl2,Light-U-Net_55_1  xgb [2],214,212,212,228,-16,16,-7.547169811,7.547169811,217,-5,5,-2.358490566,2.358490566
13rl3,Light-U-Net_55_1  xgb [2],168,166,166,191,-25,25,-15.06024096,15.06024096,181,-15,15,-9.036144578,9.036144578
13rr1,U-Net_55_05  xgb [1],378,374,374,390,-16,16,-4.278074866,4.278074866,378,-4,4,-1.069518717,1.069518717
13rr2,U-Net_55_05  xgb [1],335,333,333,364,-31,31,-9.309309309,9.309309309,352,-19,19,-5.705705706,5.705705706
13ru1,U-Net_55_05  xgb [1],391,390,390,407,-17,17,-4.358974359,4.358974359,399,-9,9,-2.307692308,2.307692308
14ll1,U-Net_55_05  xgb [0],474,471,471,435,36,36,7.643312102,7.643312102,429,42,42,8.917197452,8.917197452
14lr2,Light-U-Net_55_1  xgb [2],267,265,265,285,-20,20,-7.547169811,7.547169811,269,-4,4,-1.509433962,1.509433962
14lu2,U-Net_55_05  xgb [0],460,458,458,464,-6,6,-1.310043668,1.310043668,455,3,3,0.655021834,0.655021834
14lu3,Light-U-Net_55_1  xgb [2],247,247,247,282,-35,35,-14.17004049,14.17004049,258,-11,11,-4.453441296,4.453441296
14rd3,U-Net_55_05  xgb [1],356,350,350,361,-11,11,-3.142857143,3.142857143,353,-3,3,-0.857142857,0.857142857
14rl2,U-Net_55_05  xgb [0],475,471,471,463,8,8,1.6985138,1.6985138,454,17,17,3.609341826,3.609341826
14rl3,U-Net_55_05  xgb [1],290,289,289,302,-13,13,-4.498269896,4.498269896,297,-8,8,-2.76816609,2.76816609
14rr1,U-Net_55_05  xgb [0],454,458,458,463,-5,5,-1.091703057,1.091703057,450,8,8,1.746724891,1.746724891
14rr2,U-Net_55_05  xgb [0],436,437,437,441,-4,4,-0.915331808,0.915331808,426,11,11,2.517162471,2.517162471
14ru2,U-Net_55_05  xgb [0],432,424,424,436,-12,12,-2.830188679,2.830188679,423,1,1,0.235849057,0.235849057
14ru3,Light-U-Net_55_1  xgb [2],281,280,280,290,-10,10,-3.571428571,3.571428571,273,7,7,2.5,2.5
15ld1,U-Net_55_05  xgb [1],329,329,329,338,-9,9,-2.73556231,2.73556231,327,2,2,0.607902736,0.607902736
15ll3,Light-U-Net_55_1  xgb [2],82,81,81,94,-13,13,-16.04938272,16.04938272,93,-12,12,-14.81481481,14.81481481
15lr1,U-Net_55_05  xgb [1],336,331,331,352,-21,21,-6.344410876,6.344410876,342,-11,11,-3.32326284,3.32326284
15lr2,U-Net_55_05  xgb [1],330,328,328,343,-15,15,-4.573170732,4.573170732,336,-8,8,-2.43902439,2.43902439
15lu1,U-Net_55_05  xgb [1],360,358,358,394,-36,36,-10.05586592,10.05586592,383,-25,25,-6.983240223,6.983240223
15rl1,U-Net_55_05  xgb [1],356,356,356,362,-6,6,-1.685393258,1.685393258,347,9,9,2.528089888,2.528089888
15rl2,U-Net_55_05  xgb [0],428,424,423,440,-17,17,-4.01891253,4.01891253,429,-6,6,-1.418439716,1.418439716
15rr3,U-Net_55_05  xgb [1],303,302,302,313,-11,11,-3.642384106,3.642384106,302,0,0,0,0
15ru3,Light-U-Net_55_1  xgb [2],246,243,243,237,6,6,2.469135802,2.469135802,234,9,9,3.703703704,3.703703704
16ld1,U-Net_55_05  xgb [0],449,443,443,453,-10,10,-2.257336343,2.257336343,435,8,8,1.805869074,1.805869074
16ld2,Light-U-Net_55_1  xgb [2],241,241,241,248,-7,7,-2.904564315,2.904564315,240,1,1,0.414937759,0.414937759
16ll2,U-Net_55_05  xgb [1],319,316,316,338,-22,22,-6.962025316,6.962025316,333,-17,17,-5.379746835,5.379746835
16lr1,U-Net_55_05  xgb [0],411,405,405,427,-22,22,-5.432098765,5.432098765,410,-5,5,-1.234567901,1.234567901
16lr3,Light-U-Net_55_1  xgb [2],243,242,242,273,-31,31,-12.80991736,12.80991736,254,-12,12,-4.958677686,4.958677686
16rd2,Light-U-Net_55_1  xgb [2],268,266,266,252,14,14,5.263157895,5.263157895,244,22,22,8.270676692,8.270676692
16rl2,U-Net_55_05  xgb [1],380,376,376,341,35,35,9.308510638,9.308510638,332,44,44,11.70212766,11.70212766
16rl3,Light-U-Net_55_1  xgb [2],239,237,237,280,-43,43,-18.14345992,18.14345992,250,-13,13,-5.485232068,5.485232068
16rr1,U-Net_55_05  xgb [0],441,432,432,413,19,19,4.398148148,4.398148148,407,25,25,5.787037037,5.787037037
16rr3,U-Net_55_05  xgb [1],294,292,292,318,-26,26,-8.904109589,8.904109589,310,-18,18,-6.164383562,6.164383562
16ru2,U-Net_55_05  xgb [0],462,455,455,441,14,14,3.076923077,3.076923077,428,27,27,5.934065934,5.934065934
17lr1,U-Net_55_05  xgb [0],518,515,515,456,59,59,11.45631068,11.45631068,437,78,78,15.14563107,15.14563107
17lu3,Light-U-Net_55_1  xgb [2],180,180,180,200,-20,20,-11.11111111,11.11111111,185,-5,5,-2.777777778,2.777777778
17rd2,U-Net_55_05  xgb [1],343,341,341,373,-32,32,-9.384164223,9.384164223,365,-24,24,-7.038123167,7.038123167
17rl2,U-Net_55_05  xgb [1],387,386,386,350,36,36,9.32642487,9.32642487,346,40,40,10.3626943,10.3626943
17rl3,Light-U-Net_55_1  xgb [2],266,265,265,268,-3,3,-1.132075472,1.132075472,256,9,9,3.396226415,3.396226415
17ru2,Light-U-Net_55_1  xgb [2],216,219,219,217,2,2,0.913242009,0.913242009,200,19,19,8.675799087,8.675799087
18ll2,U-Net_55_05  xgb [1],346,344,344,387,-43,43,-12.5,12.5,369,-25,25,-7.26744186,7.26744186
18lu2,U-Net_55_05  xgb [1],315,313,313,322,-9,9,-2.875399361,2.875399361,318,-5,5,-1.597444089,1.597444089
18rd1,U-Net_55_05  xgb [0],470,462,462,466,-4,4,-0.865800866,0.865800866,452,10,10,2.164502165,2.164502165
18rd2,U-Net_55_05  xgb [1],298,298,298,311,-13,13,-4.362416107,4.362416107,302,-4,4,-1.342281879,1.342281879
18rl1,U-Net_55_05  xgb [0],501,500,500,448,52,52,10.4,10.4,434,66,66,13.2,13.2
18rl2,U-Net_55_05  xgb [0],464,462,462,473,-11,11,-2.380952381,2.380952381,457,5,5,1.082251082,1.082251082
18rl3,U-Net_55_05  xgb [1],309,308,308,328,-20,20,-6.493506494,6.493506494,318,-10,10,-3.246753247,3.246753247
18rr1,U-Net_55_05  xgb [0],430,426,426,438,-12,12,-2.816901408,2.816901408,425,1,1,0.234741784,0.234741784
18rr3,U-Net_55_05  xgb [1],375,374,374,366,8,8,2.139037433,2.139037433,356,18,18,4.812834225,4.812834225
19ld1,U-Net_55_05  xgb [0],518,514,514,480,34,34,6.614785992,6.614785992,470,44,44,8.560311284,8.560311284
19ld2,U-Net_55_05  xgb [0],493,491,490,470,20,20,4.081632653,4.081632653,456,34,34,6.93877551,6.93877551
19ll1,U-Net_55_05  xgb [0],515,508,508,473,35,35,6.88976378,6.88976378,459,49,49,9.645669291,9.645669291
19lr2,U-Net_55_05  xgb [0],453,452,452,437,15,15,3.318584071,3.318584071,427,25,25,5.530973451,5.530973451
19lu1,U-Net_55_05  xgb [0],415,410,410,403,7,7,1.707317073,1.707317073,393,17,17,4.146341463,4.146341463
19rd2,U-Net_55_05  xgb [0],481,478,477,445,32,32,6.708595388,6.708595388,433,44,44,9.224318658,9.224318658
19rr2,U-Net_55_05  xgb [0],462,462,462,447,15,15,3.246753247,3.246753247,430,32,32,6.926406926,6.926406926
19rr3,U-Net_55_05  xgb [1],362,354,354,347,7,7,1.97740113,1.97740113,339,15,15,4.237288136,4.237288136
19ru1,U-Net_55_05  xgb [0],541,537,537,505,32,32,5.959031657,5.959031657,494,43,43,8.00744879,8.00744879
1ld1,U-Net_55_05  xgb [0],443,442,442,429,13,13,2.941176471,2.941176471,419,23,23,5.20361991,5.20361991
1ld2,U-Net_55_05  xgb [1],398,395,395,396,-1,1,-0.253164557,0.253164557,382,13,13,3.291139241,3.291139241
1ll1,U-Net_55_05  xgb [0],439,438,438,418,20,20,4.566210046,4.566210046,403,35,35,7.99086758,7.99086758
1ll2,U-Net_55_05  xgb [0],411,410,410,412,-2,2,-0.487804878,0.487804878,397,13,13,3.170731707,3.170731707
1ll3,U-Net_55_05  xgb [1],330,328,328,337,-9,9,-2.743902439,2.743902439,330,-2,2,-0.609756098,0.609756098
1lr1,U-Net_55_05  xgb [0],441,441,441,446,-5,5,-1.133786848,1.133786848,431,10,10,2.267573696,2.267573696
1lr2,U-Net_55_05  xgb [1],381,381,381,365,16,16,4.199475066,4.199475066,358,23,23,6.036745407,6.036745407
1lr3,Light-U-Net_55_1  xgb [2],224,223,223,227,-4,4,-1.793721973,1.793721973,216,7,7,3.139013453,3.139013453
1lu1,U-Net_55_05  xgb [0],422,421,421,419,2,2,0.475059382,0.475059382,411,10,10,2.375296912,2.375296912
1lu2,U-Net_55_05  xgb [1],283,282,282,298,-16,16,-5.673758865,5.673758865,290,-8,8,-2.836879433,2.836879433
1rd1,U-Net_55_05  xgb [0],483,483,483,472,11,11,2.277432712,2.277432712,453,30,30,6.211180124,6.211180124
1rd2,U-Net_55_05  xgb [0],515,514,514,494,20,20,3.891050584,3.891050584,478,36,36,7.003891051,7.003891051
1rd3,U-Net_55_05  xgb [1],283,284,284,350,-66,66,-23.23943662,23.23943662,328,-44,44,-15.49295775,15.49295775
1rl1,U-Net_55_05  xgb [0],417,417,416,438,-22,22,-5.288461538,5.288461538,423,-7,7,-1.682692308,1.682692308
1rl2,Light-U-Net_55_1  xgb [2],228,228,228,222,6,6,2.631578947,2.631578947,213,15,15,6.578947368,6.578947368
1rl3,Light-U-Net_55_1  xgb [2],158,158,158,187,-29,29,-18.35443038,18.35443038,177,-19,19,-12.02531646,12.02531646
1rr1,U-Net_55_05  xgb [0],486,486,486,444,42,42,8.641975309,8.641975309,431,55,55,11.31687243,11.31687243
1rr2,U-Net_55_05  xgb [0],498,497,497,408,89,89,17.90744467,17.90744467,393,104,104,20.92555332,20.92555332
1rr3,Light-U-Net_55_1  xgb [2],258,258,258,270,-12,12,-4.651162791,4.651162791,258,0,0,0,0
1ru2,U-Net_55_05  xgb [0],531,527,527,448,79,79,14.99051233,14.99051233,439,88,88,16.69829222,16.69829222
1ru3,Light-U-Net_55_1  xgb [2],282,278,278,286,-8,8,-2.877697842,2.877697842,272,6,6,2.158273381,2.158273381
20ld2,U-Net_55_05  xgb [1],374,373,373,356,17,17,4.557640751,4.557640751,349,24,24,6.434316354,6.434316354
20ld3,Light-U-Net_55_1  xgb [2],148,148,148,163,-15,15,-10.13513514,10.13513514,159,-11,11,-7.432432432,7.432432432
20ll1,U-Net_55_05  xgb [0],439,432,432,444,-12,12,-2.777777778,2.777777778,426,6,6,1.388888889,1.388888889
20ll3,U-Net_55_05  xgb [1],301,298,298,309,-11,11,-3.691275168,3.691275168,304,-6,6,-2.013422819,2.013422819
20lr2,Light-U-Net_55_1  xgb [2],238,238,238,252,-14,14,-5.882352941,5.882352941,244,-6,6,-2.521008403,2.521008403
20lr3,Light-U-Net_55_1  xgb [2],148,148,148,166,-18,18,-12.16216216,12.16216216,157,-9,9,-6.081081081,6.081081081
20lu1,U-Net_55_05  xgb [0],427,425,425,423,2,2,0.470588235,0.470588235,408,17,17,4,4
20lu2,U-Net_55_05  xgb [1],385,382,382,401,-19,19,-4.97382199,4.97382199,392,-10,10,-2.617801047,2.617801047
20lu3,Light-U-Net_55_1  xgb [2],211,209,209,218,-9,9,-4.306220096,4.306220096,212,-3,3,-1.435406699,1.435406699
20rd1,U-Net_55_05  xgb [1],362,360,360,364,-4,4,-1.111111111,1.111111111,352,8,8,2.222222222,2.222222222
20rl1,U-Net_55_05  xgb [1],330,330,330,391,-61,61,-18.48484848,18.48484848,382,-52,52,-15.75757576,15.75757576
20rl2,U-Net_55_05  xgb [1],402,399,399,400,-1,1,-0.250626566,0.250626566,392,7,7,1.754385965,1.754385965
20rr2,U-Net_55_05  xgb [0],439,433,433,386,47,47,10.85450346,10.85450346,373,60,60,13.85681293,13.85681293
20rr3,Light-U-Net_55_1  xgb [2],188,188,188,206,-18,18,-9.574468085,9.574468085,196,-8,8,-4.255319149,4.255319149
20ru1,U-Net_55_05  xgb [0],471,465,465,475,-10,10,-2.150537634,2.150537634,461,4,4,0.860215054,0.860215054
20ru2,Light-U-Net_55_1  xgb [2],203,203,203,209,-6,6,-2.955665025,2.955665025,203,0,0,0,0
21_4_ld1,U-Net_55_05  xgb [1],401,399,399,408,-9,9,-2.255639098,2.255639098,403,-4,4,-1.002506266,1.002506266
21_4_ll1,U-Net_55_05  xgb [0],431,430,430,416,14,14,3.255813953,3.255813953,405,25,25,5.813953488,5.813953488
21_4_ll2,U-Net_55_05  xgb [1],319,315,315,330,-15,15,-4.761904762,4.761904762,320,-5,5,-1.587301587,1.587301587
21_4_ll3,Light-U-Net_55_1  xgb [2],260,260,259,264,-5,5,-1.930501931,1.930501931,248,11,11,4.247104247,4.247104247
21_4_lr1,U-Net_55_05  xgb [0],461,461,461,471,-10,10,-2.169197397,2.169197397,464,-3,3,-0.650759219,0.650759219
21_4_lr3,Light-U-Net_55_1  xgb [2],188,186,186,212,-26,26,-13.97849462,13.97849462,200,-14,14,-7.52688172,7.52688172
21_4_lu1,U-Net_55_05  xgb [0],406,406,406,436,-30,30,-7.389162562,7.389162562,422,-16,16,-3.9408867,3.9408867
21_4_lu2,U-Net_55_05  xgb [0],431,431,431,429,2,2,0.464037123,0.464037123,421,10,10,2.320185615,2.320185615
21_4_lu3,Light-U-Net_55_1  xgb [2],137,138,138,171,-33,33,-23.91304348,23.91304348,158,-20,20,-14.49275362,14.49275362
21_4_rd3,Light-U-Net_55_1  xgb [2],213,213,213,229,-16,16,-7.511737089,7.511737089,215,-2,2,-0.938967136,0.938967136
21_4_rl2,Light-U-Net_55_1  xgb [2],256,256,256,272,-16,16,-6.25,6.25,259,-3,3,-1.171875,1.171875
21_4_rr2,U-Net_55_05  xgb [1],293,291,291,304,-13,13,-4.467353952,4.467353952,298,-7,7,-2.405498282,2.405498282
21_4_rr3,U-Net_55_05  xgb [1],346,345,345,344,1,1,0.289855072,0.289855072,337,8,8,2.31884058,2.31884058
21_4_ru3,Light-U-Net_55_1  xgb [2],263,262,263,264,-1,1,-0.380228137,0.380228137,255,8,8,3.041825095,3.041825095
22_4_ll2,U-Net_55_05  xgb [0],408,402,402,346,56,56,13.93034826,13.93034826,341,61,61,15.17412935,15.17412935
22_4_ll3,U-Net_55_05  xgb [1],318,311,310,338,-28,28,-9.032258065,9.032258065,330,-20,20,-6.451612903,6.451612903
22_4_lr3,U-Net_55_05  xgb [1],387,385,385,346,39,39,10.12987013,10.12987013,341,44,44,11.42857143,11.42857143
22_4_rd3,U-Net_55_05  xgb [1],340,334,334,329,5,5,1.497005988,1.497005988,326,8,8,2.395209581,2.395209581
22_4_rl1,U-Net_55_05  xgb [1],400,391,391,377,14,14,3.58056266,3.58056266,368,23,23,5.882352941,5.882352941
22_4_rl2,Light-U-Net_55_1  xgb [2],228,223,223,216,7,7,3.139013453,3.139013453,207,16,16,7.174887892,7.174887892
22_4_ru2,Light-U-Net_55_1  xgb [2],246,244,244,222,22,22,9.016393443,9.016393443,218,26,26,10.6557377,10.6557377
22_4_ru3,Light-U-Net_55_1  xgb [2],141,140,140,153,-13,13,-9.285714286,9.285714286,145,-5,5,-3.571428571,3.571428571
23_8_ll1,U-Net_55_05  xgb [0],441,439,439,414,25,25,5.69476082,5.69476082,403,36,36,8.200455581,8.200455581
23_8_ll2,Light-U-Net_55_1  xgb [2],226,226,226,248,-22,22,-9.734513274,9.734513274,231,-5,5,-2.212389381,2.212389381
23_8_lu1,U-Net_55_05  xgb [0],429,429,429,409,20,20,4.662004662,4.662004662,398,31,31,7.226107226,7.226107226
23_8_lu2,U-Net_55_05  xgb [1],338,337,337,325,12,12,3.560830861,3.560830861,312,25,25,7.418397626,7.418397626
23_8_lu3,Light-U-Net_55_1  xgb [2],198,196,196,207,-11,11,-5.612244898,5.612244898,193,3,3,1.530612245,1.530612245
23_8_rd1,U-Net_55_05  xgb [0],427,425,425,411,14,14,3.294117647,3.294117647,400,25,25,5.882352941,5.882352941
23_8_rd2,Light-U-Net_55_1  xgb [2],261,261,261,270,-9,9,-3.448275862,3.448275862,249,12,12,4.597701149,4.597701149
23_8_rl1,U-Net_55_05  xgb [0],441,447,447,431,16,16,3.579418345,3.579418345,418,29,29,6.487695749,6.487695749
